@relation day-of-week-./data/bris.dev

@attribute F0 {Brisbane}
@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 {Sat,Fri,Sun,Thu,Wed,Tue,Mon}

@data
Brisbane,2005,8,18,0,8.8,21.3,14.8,5.7,22000,22000,22000,9900,35000,16018,8.3,12.7,10.1,1025,1030.5,1027.1,Thu
Brisbane,2006,1,26,0,24,29,26.6,6.2,600,22000,10792.8,8000,40000,14694.5,18,22,20.2,1011,1015,1012.7,Sat
Brisbane,2006,3,9,0,19,28,23.8,6.2,5400,22000,15965.9,11265,20000,12417,18,21,19.7,1017.5,1020.6,1019,Thu
Brisbane,2006,3,23,0.3,19.5,27,23,7.2,600,22000,11180.8,11265,30000,13709.3,15.6,19.2,17.9,1013.2,1016,1014.2,Sat
Brisbane,2006,4,6,0,14.7,27,20.9,7.7,4500,4800,4764.7,9900,40000,15314.8,4,22,11.2,1006.3,1011.4,1008.5,Thu
Brisbane,2006,11,23,0,18.8,27,23.1,8.7,22000,22000,22000,6000,30000,12844,15,18.4,17.2,1015.6,1018.7,1017.1,Sat
Brisbane,2007,3,15,0,17,27,23.3,5.7,1140,22000,20271,11265,30000,13866.7,13,18,15.5,1017.2,1020.3,1018.4,Sat
Brisbane,2007,6,21,0,4,18.1,11.8,8.7,4500,22000,20300,9900,40000,15058.9,0,5,2,1008.3,1019.2,1012.8,Sat
Brisbane,2008,3,20,0,17.6,25.3,21.8,5.1,1200,22000,12408.3,5000,20000,11490.4,17,19.4,18.4,1012.2,1015.8,1013.6,Thu
Brisbane,2008,5,29,85.3,15,19,16.4,6.7,420,2700,1233.7,1500,30000,9230.3,12.6,16,14.8,1021.8,1025.3,1023.7,Thu
Brisbane,2008,6,19,0.3,14,21.2,16.8,3.6,30,22000,12892.8,50,20000,8873.3,13.9,18,15.1,1017.3,1020.3,1018.4,Tue
Brisbane,2008,8,28,0,14,21,17.3,4.6,750,22000,8132.5,11265,25000,12512.5,11,14.4,13.2,1021.7,1024.8,1022.8,Tue
Brisbane,2008,9,4,135.7,15.8,20,17.2,7.2,150,22000,1292.7,2000,15000,8618.4,14.7,17,15.6,1013.8,1023.2,1017.5,Thu
Brisbane,2008,9,25,0,12,23,18.4,7.7,1500,22000,16906.2,11265,30000,12845.8,4.5,11,8.2,1023.7,1026.9,1025.4,Tue
Brisbane,2008,12,11,3.5,22.6,28.4,24.8,9.8,210,22000,6568.8,2200,20000,11236,19,23,21.7,1006.3,1013.6,1010.9,Sat
Brisbane,2009,1,29,0.5,22,28,25.6,6.7,660,22000,16341.9,8000,25000,12746.2,18,22,19.8,1015.2,1017.4,1016.4,Sat
Brisbane,2009,8,6,0,10,21.2,15.6,4.6,22000,22000,22000,9900,30000,12618.3,9,13.4,11.2,1020,1023.1,1021.2,Thu
Brisbane,2010,4,1,0,19,26,23,5.1,900,22000,15263.1,11265,25000,13283.7,17.9,21,19,1013.4,1017.2,1015.4,Thu
Brisbane,2010,7,1,0,11.3,18,14,5.7,1200,7200,4277.1,9900,30000,12549.9,4.1,10.7,8.3,1022.1,1025.9,1024.1,Thu
Brisbane,2010,10,7,73.9,19,27,22.1,6.7,180,22000,6526.7,800,20000,11092,17.9,21,19.2,1013.6,1019.1,1016.3,Thu
Brisbane,2010,10,28,0.3,16.7,25,21.4,7.7,720,22000,17717.4,8000,20000,12392,14.8,18.2,16.2,1015.6,1018.8,1017.3,Thu
Brisbane,2011,1,20,16,20.8,28,23.7,6.7,210,22000,8480.2,3000,25000,10489.3,19.1,22,20.4,1008.3,1012.1,1010,Sat
Brisbane,2011,5,5,0,14,24,18.5,6.7,1140,22000,18657.1,9900,30000,13776.8,9,13,11,1014.5,1020.3,1017.5,Thu
Brisbane,2011,6,9,0,6.6,13,10.7,7.7,2700,3600,3150,9900,40000,13425.3,0,4,1.2,1014.8,1017.7,1016.4,Thu
Brisbane,2011,7,28,0,10,20,14.6,6.2,1500,22000,20718.8,9900,30000,13439.8,3.5,10,7.8,1024.3,1027.9,1025.7,Tue
Brisbane,2011,9,1,0,12,23,16.8,11.3,22000,22000,22000,8000,30000,12202.5,9.3,14,12.5,1020.1,1025.1,1022.7,Sat
Brisbane,2011,10,13,116.1,17.8,25.1,20.2,7.2,180,22000,4136.6,600,30000,10798.5,16.4,20,17.8,1015.8,1019.8,1017.7,Thu
Brisbane,2011,12,22,0,21,27,23.7,7.2,600,8400,4938,7000,25000,12690.8,16,20,18.3,1011,1015.2,1012.8,Thu
Brisbane,2011,12,29,0,18,26,23.3,6.2,1470,22000,4493.8,9900,25000,12332,13,17.4,15.1,1009.5,1014.3,1011.9,Thu
Brisbane,2012,1,19,0,20,29,24.9,7.2,690,22000,17956.1,9900,30000,14008.5,18,21,19.7,1011.6,1014.1,1013,Sat
Brisbane,2012,3,8,0,19,27,23.1,6.7,9000,22000,21675,9900,35000,13938.4,16,20.1,19.1,1008,1011.4,1009.8,Sat
Brisbane,2012,5,24,4.5,17.7,24,20,6.7,300,8400,3257.4,2500,30000,11403.8,14,18,16.6,1018.1,1023,1019.9,Thu
Brisbane,2012,11,1,0,18,26.2,22.8,9.8,4200,22000,17708.3,9900,30000,13506.2,15.4,20,18.5,1005.2,1014.4,1008.5,Sat
Brisbane,1944,10,20,0,13,26.3,19.3,7.2,22000,22000,22000,160000,160000,160000,8.5,13.5,11.4,1021.7,1024,1022.5,Mon
Brisbane,1944,11,24,0,21.3,26.8,23.2,8.7,750,3600,1850,11200,160000,141466.7,18.5,20.7,20.1,1011.2,1016.9,1013.6,Mon
Brisbane,1944,12,29,0,22.4,32.4,26.7,7.7,750,22000,15272.9,3200,160000,140733.3,20.2,24.1,22,1011.5,1014.6,1013.5,Mon
Brisbane,1945,1,12,0,21.3,31.3,26,10.3,600,22000,12828.3,160000,160000,160000,18,23.5,20.5,1005.4,1011.9,1008.5,Mon
Brisbane,1945,1,19,0,20.7,29.6,24.8,6.7,450,22000,12329.2,9600,160000,153733.3,16.3,19.1,17.8,1016.9,1019.9,1018.6,Mon
Brisbane,1945,3,16,0,18.5,29.1,23.1,4.6,900,22000,17716.7,4800,160000,128533.3,16.3,20.2,17.9,1012.9,1015.6,1013.8,Mon
Brisbane,1945,3,23,0,18.5,30.2,23.6,5.1,22000,22000,22000,1600,160000,84000,16.3,20.7,19,1008.8,1014.9,1011.6,Mon
Brisbane,1945,10,5,0,12.4,28,20.4,5.1,3900,22000,20529.2,0,32000,19533.3,6.3,17.4,13.4,1014.9,1019.3,1016,Sat
Brisbane,1945,10,19,0,15.2,23.5,19.2,6.2,900,22000,8383.3,8000,19200,17933.3,11.3,14.6,13.2,1022.4,1024.7,1023.4,Tue
Brisbane,1945,12,7,0,20.7,26.8,23.2,5.1,600,22000,16033.3,11200,32000,24600,15.2,20.2,17.2,1012.2,1016.6,1013.7,Sat
Brisbane,1949,8,19,0,9.4,20.6,14.6,2.6,?,?,?,16000,35000,23833.3,8.3,11.7,10.2,?,?,?,Tue
Brisbane,1949,9,2,0,12.8,21.7,17.7,6.2,?,?,?,19000,35000,21285.7,11.7,15,13,?,?,?,Thu
Brisbane,1949,9,16,0,10.6,22.8,16.8,6.2,?,?,?,19000,35000,29666.7,3.3,12.8,7.2,?,?,?,Thu
Brisbane,1950,9,22,0,12.2,21.7,17,4.1,?,?,?,16000,19000,18571.4,9.4,12.8,11.3,?,?,?,Thu
Brisbane,1950,10,6,0,18.3,25.6,22.1,6.2,?,?,?,19000,35000,25857.1,16.7,18.9,17.9,?,?,?,Thu
Brisbane,1951,1,19,4,21.1,27.2,24.3,7.2,?,?,?,24000,40000,33428.6,18.9,22.2,20.3,?,?,?,Sat
Brisbane,1951,10,19,0,18.3,27.2,22,6.2,?,?,?,4800,16000,9657.1,0.6,17.2,13.2,?,?,?,Thu
Brisbane,1952,2,22,0,21.1,27.8,23.9,6.2,?,?,?,16000,30000,23857.1,15,18.9,17.9,?,?,?,Thu
Brisbane,1952,3,14,0,21.7,31.7,25.7,6.2,?,?,?,24000,30000,25714.3,16.7,21.1,18,?,?,?,Sat
Brisbane,1953,11,27,0,20.6,30.6,26.3,6.2,?,?,?,8000,20000,16000,5.6,22.8,12.9,?,?,?,Thu
Brisbane,1954,4,16,9,18.9,22.2,20.1,3.6,?,?,?,4800,40000,19100,16.7,19.4,18.1,?,?,?,Thu
Brisbane,1954,5,28,14,15,21.1,17.4,6.2,?,?,?,20000,40000,22500,12.8,16.1,14.7,?,?,?,Sat
Brisbane,1954,6,18,0,10.6,19.4,14.2,6.2,?,?,?,20000,40000,27500,3.9,8.9,7.9,?,?,?,Sat
Brisbane,1954,10,15,0,17.2,22.2,19.2,9.3,?,?,?,2000,40000,15350,13.9,17.2,15.6,?,?,?,Sat
Brisbane,1954,12,3,0,21.7,27.2,24.2,4.6,?,?,?,20000,40000,32500,16.1,19.4,17.5,?,?,?,Sat
Brisbane,1955,1,21,12,20.6,28.9,24.2,7.2,?,?,?,12000,30000,25500,19.4,21.7,19.8,?,?,?,Sat
Brisbane,1955,2,4,4,21.7,29.4,25.2,6.2,?,?,?,24000,30000,27000,17.8,22.2,20.5,?,?,?,Sat
Brisbane,1955,2,25,7,25,28.3,26.7,10.3,?,?,?,16000,24000,22000,23.9,24.4,24.3,?,?,?,Sat
Brisbane,1955,3,18,2,20.6,26.1,23.5,9.3,?,?,?,19000,30000,26375,15,18.3,16.2,?,?,?,Sat
Brisbane,1955,4,1,0,20,27.8,23.4,4.1,?,?,?,24000,40000,31750,17.2,18.9,18.5,?,?,?,Sat
Brisbane,1955,6,3,0.3,11.7,22.2,16.6,6.2,?,?,?,40000,45000,42500,5,7.8,6.3,?,?,?,Sat
Brisbane,1955,9,16,0,13.3,22.8,17.6,3.6,?,?,?,400,24000,13900,11.7,15.6,14.1,?,?,?,Thu
Brisbane,1956,2,17,7,20.6,24.4,21.7,6.2,?,?,?,700,45000,15262.5,17.8,22.8,19.9,?,?,?,Sat
Brisbane,1956,3,9,7,23.9,29.4,26.8,5.1,?,?,?,16000,40000,30000,22.2,24.4,23.6,?,?,?,Sat
Brisbane,1956,6,29,0,11.1,17.8,14.1,12.9,?,?,?,45000,45000,45000,0,2.8,1.4,?,?,?,Sat
Brisbane,1956,9,28,0,15.6,24.4,19.6,3.6,?,?,?,2400,24000,17800,11.7,16.7,14.4,?,?,?,Thu
Brisbane,1956,12,14,18,21.7,27.2,23.5,3.1,?,?,?,24000,60000,38000,20,22.2,21,?,?,?,Sat
Brisbane,1957,1,25,0,23.9,30,26.7,4.6,?,?,?,30000,45000,37500,20,22.2,21.3,?,?,?,Sat
Brisbane,1960,2,12,1.4,23.9,31.1,27.1,4.1,?,?,?,30000,60000,41875,21.7,23.3,22.5,?,?,?,Sat
Brisbane,1960,2,26,6.9,20.6,26.1,22.4,8.7,?,?,?,8000,45000,27000,17.2,20,19,?,?,?,Sat
Brisbane,1960,4,1,0,17.8,27.8,22.5,4.1,?,?,?,16000,40000,33125,16.1,17.8,16.9,?,?,?,Sat
Brisbane,1960,6,17,0,6.7,19.4,12.1,4.1,?,?,?,16000,60000,40750,4.4,7.8,5.8,?,?,?,Sat
Brisbane,1960,6,24,0,7.8,17.8,12.5,5.1,?,?,?,45000,65000,59375,0,2.8,1.2,?,?,?,Sat
Brisbane,1960,7,29,0,16.1,20,17.8,2.6,?,?,?,24000,40000,33000,13.9,15,14.4,?,?,?,Sat
Brisbane,1960,11,11,0,18.9,23.3,21.5,4.1,?,?,?,24000,45000,28375,16.7,18.3,17.8,?,?,?,Sat
Brisbane,1961,3,17,2.5,18.9,25.6,21.5,6.2,?,?,?,24000,45000,35250,13.9,18.3,16.2,?,?,?,Sat
Brisbane,1961,6,30,1.6,13.9,22.2,16.9,5.7,?,?,?,30000,45000,35000,12.2,14.4,13.2,?,?,?,Sat
Brisbane,1961,7,14,0,8.9,21.1,14.4,3.1,?,?,?,12000,60000,29500,4.4,12.8,8.7,?,?,?,Tue
Brisbane,1961,8,4,0,11.1,18.3,13.9,7.2,?,?,?,30000,40000,36250,7.2,8.9,7.9,?,?,?,Sat
Brisbane,1962,2,9,0,22.2,32.2,26.8,5.7,?,?,?,27000,60000,46500,21.7,22.8,22,?,?,?,Sat
Brisbane,1962,2,16,0,20,29.4,24.2,3.6,?,?,?,27000,45000,36500,11.1,17.8,15.6,?,?,?,Sat
Brisbane,1962,5,25,0,9.4,21.7,14.6,1.5,?,?,?,8000,40000,21000,6.1,9.4,8,?,?,?,Tue
Brisbane,1962,7,6,0,12.2,20.6,16,7.2,?,?,?,19000,35000,27000,8.3,11.7,10.1,?,?,?,Thu
Brisbane,1962,12,21,4,19.4,26.1,22.8,8.2,?,?,?,30000,45000,36875,16.7,18.3,17.5,?,?,?,Sat
Brisbane,1963,5,17,0,17.2,23.3,20.3,3.6,?,?,?,8000,35000,26625,16.7,18.3,17.5,?,?,?,Thu
Brisbane,1963,8,23,0,11.1,21.7,16.9,3.1,?,?,?,3200,24000,15150,11.1,14.4,13.2,?,?,?,Tue
Brisbane,1963,9,13,0,12.8,23.3,17.4,9.3,?,?,?,9000,24000,15500,8.9,11.7,10.6,?,?,?,Thu
Brisbane,1964,8,14,1,14.4,24.4,19.4,6.2,?,?,?,11000,30000,26500,4.4,14.4,9.4,?,?,?,Thu
Brisbane,1964,10,30,23.3,17.2,24.4,20.3,9.3,?,?,?,16000,60000,38875,8.3,17.2,14.7,?,?,?,Sat
Brisbane,1964,12,25,56,21.1,26.7,23.4,7.2,?,?,?,4800,40000,20100,20,22.2,20.9,?,?,?,Thu
Brisbane,1965,3,5,0,19.4,27.8,23.9,4.1,?,?,?,14000,27000,23625,18.3,19.4,18.7,?,?,?,Thu
Brisbane,1965,5,7,2.1,17.2,23.3,19.8,5.1,?,?,?,24000,40000,26750,16.1,17.2,16.7,?,?,?,Sat
Brisbane,1965,6,4,0,10,22.2,15,4.1,?,?,?,16000,45000,27625,1.1,8.9,5.2,?,?,?,Thu
Brisbane,1965,10,29,0,21.1,27.2,23.6,5.1,?,?,?,30000,40000,35000,16.7,18.9,18,?,?,?,Sat
Brisbane,1966,3,4,0.9,18.3,25,21.7,5.1,?,?,?,30000,40000,33750,14.4,18.3,16.2,?,?,?,Sat
Brisbane,1966,4,22,22.5,17.8,23.9,20.3,5.1,?,?,?,9000,40000,24125,16.1,19.4,17.9,?,?,?,Thu
Brisbane,1966,8,5,0,12.2,21.7,16.7,4.1,?,?,?,19000,40000,29125,8.3,14.4,11.5,?,?,?,Sat
Brisbane,1966,8,12,0,8.3,20,14.5,3.6,?,?,?,30000,55000,41250,3.3,11.1,7,?,?,?,Sat
Brisbane,1966,12,16,3,22.2,28.9,25.1,6.7,?,?,?,24000,55000,44250,18.9,21.1,19.8,?,?,?,Sat
Brisbane,1967,1,13,0,24.4,31.7,27.5,3.1,?,?,?,500,30000,18537.5,22.8,24.4,24.1,?,?,?,Sat
Brisbane,1967,2,17,0,21.7,28.3,24.9,2.6,?,?,?,27000,45000,39000,20,22.2,21.2,?,?,?,Sat
Brisbane,1967,3,31,3.8,20,26.7,22.8,9.3,?,?,?,24000,40000,31500,17.8,19.4,18.7,?,?,?,Sat
Brisbane,1967,4,21,0,17.8,25.6,20.9,4.1,?,?,?,30000,35000,32500,16.1,18.3,17.1,?,?,?,Sat
Brisbane,1967,4,28,0,13.3,22.8,18.2,2.1,?,?,?,19000,40000,29250,12.2,15,13.9,?,?,?,Sat
Brisbane,1967,6,2,0,12.8,21.7,17,3.6,?,?,?,30000,45000,38750,11.1,15,12.6,?,?,?,Sat
Brisbane,1967,7,14,0,10,18.3,13.8,2.6,?,?,?,30000,45000,39375,7.8,10.6,9.2,?,?,?,Sat
Brisbane,1967,10,6,0,18.3,26.7,22,6.2,?,?,?,24000,40000,32250,16.1,18.9,17.4,?,?,?,Sat
Brisbane,1968,1,19,0,20.6,25,22.4,6.2,?,?,?,24000,40000,31125,13.3,18.3,15.4,?,?,?,Sat
Brisbane,1968,2,9,11.1,25,30.6,26.5,6.2,?,?,?,8000,35000,25750,20.6,23.3,22.2,?,?,?,Sat
Brisbane,1968,2,23,0,20,29.4,24.7,3.6,?,?,?,24000,45000,32750,17.8,20,18.9,?,?,?,Sat
Brisbane,1968,4,26,0,17.8,26.7,22,2.6,?,?,?,30000,40000,37500,16.1,18.9,17.6,?,?,?,Sat
Brisbane,1968,12,20,0,21.7,28.3,25.1,5.1,?,?,?,24000,30000,28875,16.7,19.4,18.5,?,?,?,Sat
Brisbane,1969,2,7,0,23.3,31.7,27.7,6.7,?,?,?,24000,30000,28500,18.3,22.8,21.5,?,?,?,Sat
Brisbane,1969,5,2,11.3,15.6,24.4,18.3,6.7,?,?,?,16000,40000,31625,12.2,16.7,13.9,?,?,?,Sat
Brisbane,1969,8,8,3,12.8,20,16.4,0,?,?,?,11000,40000,22625,11.7,16.7,14.2,?,?,?,Tue
Brisbane,1973,2,9,0,24,30,27.1,3.6,3600,22000,20327.3,24000,30000,28909.1,20,23,21.1,1011.1,1013.7,1012.2,Sat
Brisbane,1973,4,13,0,16,25,19.6,7.2,1500,22000,16442.9,30000,30000,30000,14,15,14.3,1021.8,1023.5,1022.6,Sat
Brisbane,1973,6,22,0,14,23,17.4,2.6,3600,22000,17911.1,8000,24000,16888.9,11,14,12.4,1019.9,1023.6,1021.6,Tue
Brisbane,1973,10,26,0,18,24,20.7,7.7,1200,22000,10733.3,30000,40000,31666.7,13,17,14.8,1018.4,1020.7,1019.4,Sat
Brisbane,1973,11,16,0,20,27,23.2,7.2,22000,22000,22000,30000,40000,31666.7,16,19,17.7,1013.6,1017.7,1016.1,Fri
Brisbane,1974,4,12,0,15,29,22.4,2.6,22000,22000,22000,40000,50000,46000,11,20,16.2,1008.7,1012.1,1010.8,Sat
Brisbane,1974,8,2,0,5,19,12.5,8.2,1200,22000,18533.3,30000,55000,44166.7,5,12,8.2,1008.6,1013.1,1011.3,Sat
Brisbane,1974,11,15,0,17,23,20.2,8.2,1200,22000,10883.3,24000,30000,29000,11,13,11.5,1017.2,1020.3,1019.1,Sat
Brisbane,1974,12,20,0,17,30,22.3,10.8,22000,22000,22000,5000,30000,13500,9,18,12.8,1006.6,1017.9,1013.5,Sat
Brisbane,1975,2,14,0,23,31,26.4,6.7,1500,22000,7940,24000,40000,32800,21,23,21.8,1011.4,1014.3,1013.2,Sat
Brisbane,1975,2,28,0,17,27,22.2,10.3,3600,22000,14640,30000,40000,34000,15,19,17.2,1012.2,1016.2,1014.6,Sat
Brisbane,1975,4,4,0,20,25,23,8.8,750,22000,9430,24000,40000,30800,17,18,17.4,1021,1024.1,1022.7,Sat
Brisbane,1975,6,27,0,10,20,13.8,3.1,22000,22000,22000,30000,35000,31875,5,8,6.9,1015.5,1021,1018.2,Sat
Brisbane,1975,7,25,0,11,23,16,2.6,22000,22000,22000,12000,20000,17833.3,11,15,12.7,1020.5,1027.1,1023.7,Tue
Brisbane,1975,8,22,0,6,21,15.8,4.1,1200,22000,17840,30000,50000,38000,1,3,2,1008.2,1014.6,1012,Sat
Brisbane,1975,8,29,0,5,20,13.3,2.1,3600,22000,15866.7,20000,40000,31666.7,3,9,5.8,1011.9,1018.4,1015.4,Sat
Brisbane,1975,9,19,0,13,25,18.2,5.1,3600,22000,15720,30000,50000,39000,8,17,13.2,1011.6,1015.4,1013.6,Sat
Brisbane,1975,10,10,0,18,23,21,1,750,22000,10390,10000,30000,21000,15,17,16,1008.7,1012.8,1010.7,Sat
Brisbane,1975,11,14,0,20,27,23,7.7,750,3600,2250,20000,30000,26666.7,18,21,18.8,1010,1014.9,1012,Thu
Brisbane,1976,7,9,0,12,21,14.6,6.2,1200,22000,13740,40000,40000,40000,7,9,8,1028,1029.8,1029.1,Sat
Brisbane,1976,10,22,?,17,22,19.4,1.5,750,22000,6710,10000,12000,10800,16,20,17.2,1010.2,1013.3,1011.7,Tue
Brisbane,1976,11,12,0,23,25,24,6.2,210,22000,11240,14000,20000,17000,18,20,19,1011.2,1015,1012.4,Thu
Brisbane,1977,3,4,?,24,28,26,5.7,210,3600,2922,10000,20000,17000,21,24,22.4,1013.5,1016.7,1015.2,Thu
Brisbane,1977,8,12,0,16,19,17,4.1,210,22000,9742,8000,40000,26800,4,15,12.2,1012.4,1018.8,1015.1,Sat
Brisbane,1977,11,4,0,21,28,25.5,10.3,750,22000,15391.7,20000,30000,25666.7,16,19,17.5,1007.7,1012.6,1010.3,Sat
Brisbane,1977,11,18,0,21,25,23.2,3.1,420,22000,5606.7,10000,25000,20833.3,19,20,19.3,1011.7,1013.9,1013,Sat
Brisbane,1977,12,2,0,21,27,23,2.1,1500,22000,7675,10000,30000,18000,18,19,18.5,1000.9,1007.9,1005.9,Sat
Brisbane,1977,12,16,0,19,31,25.5,1.5,22000,22000,22000,20000,40000,30833.3,16,23,19.7,1004.6,1007.7,1006.1,Sat
Brisbane,1978,2,24,0,22,28,24.4,6.7,3600,22000,7280,30000,40000,32000,17,19,17.6,1018.8,1021.1,1019.6,Sat
Brisbane,1978,4,21,0,19,27,23,2.1,22000,22000,22000,20000,30000,24000,13,16,14.8,1017.2,1019.3,1018.1,Sat
Brisbane,1978,6,2,0,9,20,14,4.6,22000,22000,22000,50000,60000,54000,5,10,6.8,1009,1012.6,1010.7,Sat
Brisbane,1978,6,9,0,6,21,12.8,7.2,22000,22000,22000,30000,50000,45000,2,5,3,1014.2,1019.5,1017.1,Sat
Brisbane,1978,7,14,0,10,17,13.3,7.7,1500,22000,6316.7,40000,55000,42500,4,6,4.7,1020.1,1023.8,1022,Sat
Brisbane,1978,9,15,0,9,19,14.7,5.7,22000,22000,22000,50000,50000,50000,0,5,2.3,1020.3,1022.5,1021.6,Fri
Brisbane,1978,10,20,0,17,24,20.3,8.8,1500,3600,2250,25000,40000,34166.7,8,12,9.7,1025.5,1028.1,1027.1,Thu
Brisbane,1979,3,9,0,22,25,24.2,5.7,750,22000,10583.3,30000,40000,35000,15,18,17,1011.8,1014.4,1013.4,Sat
Brisbane,1979,3,23,0.4,21,32,26,4.6,3600,22000,13700,30000,35000,31666.7,19,22,21,1010.5,1012.1,1011.2,Sat
Brisbane,1979,6,1,0,13,22,17.7,6.2,22000,22000,22000,40000,40000,40000,8,9,8.8,1021.7,1026.3,1024.2,Fri
Brisbane,1979,8,17,0,11,23,17.3,4.6,22000,22000,22000,12000,30000,21000,10,13,11.6,1019.2,1023.4,1021.2,Thu
Brisbane,1979,9,14,0,13,22,17.7,8.2,22000,22000,22000,30000,40000,33333.3,8,19,10.3,1022.2,1026.7,1024.7,Sat
Brisbane,1979,11,9,0,18,20,18.6,7.2,120,750,282,3000,35000,18000,15,17,16.2,1017.2,1019.5,1018.1,Thu
Brisbane,1980,2,29,0,20,28,24.4,8.2,3600,22000,17514.3,30000,30000,30000,17,19,17.9,1008.1,1012.6,1010.8,Sat
Brisbane,1980,3,21,0,19,28,23.2,4.1,22000,22000,22000,20000,40000,28333.3,14,18,16.7,1018,1019.8,1019.1,Sat
Brisbane,1980,3,28,0,19,29,24.7,7.7,22000,22000,22000,15000,25000,21666.7,18,22,19.8,1006,1011.7,1008.8,Fri
Brisbane,1980,4,4,0,20,29,23.6,7.2,22000,22000,22000,30000,30000,30000,16,20,18,1009.6,1015.7,1012.7,Fri
Brisbane,1980,6,27,0.2,16,21,18.5,5.1,750,22000,9895.8,9900,30000,12031.8,11,16,14.6,1012.6,1019.3,1015.7,Thu
Brisbane,1980,7,11,0,10,19,13.8,5.7,3600,22000,12875,9900,30000,13730.4,4,10,8.7,1024.4,1027.4,1026,Tue
Brisbane,1980,8,22,0,15,22,17.8,5.1,1500,22000,6372.7,9900,30000,12966.7,14,16,14.8,1020.2,1023.7,1021.8,Thu
Brisbane,1981,6,12,0,8,19,14.2,7.2,22000,22000,22000,40000,40000,40000,5,6,5.4,1011,1015.7,1013.4,Fri
Brisbane,1981,6,19,0,9,17,12.7,8.2,1200,22000,20400,9900,35000,12479.2,3,7,5,1013.3,1015.9,1014.8,Sat
Brisbane,1981,7,3,0,6,20,13.2,4.1,22000,22000,22000,9900,40000,15235,1,9,4.2,1015.2,1018,1016.3,Thu
Brisbane,1981,7,17,0,11,19,15.3,4.1,1200,22000,7577.8,9900,35000,12613.6,8,13,11,1026.2,1028.4,1027.2,Tue
Brisbane,1981,9,4,1,9,22,15.7,4.1,750,22000,17986.1,9900,30000,15348,5,14,10.1,1018.5,1025.3,1021.6,Tue
Brisbane,1981,9,18,0,13,23,17.6,4.1,600,22000,20981,9900,25000,15288,11,16,13.5,1020.9,1022.7,1021.8,Tue
Brisbane,1981,10,2,0,16,25,21,8.2,840,22000,14983.3,6000,25000,13682.6,10,16,14.4,1016.2,1021,1018,Sat
Brisbane,1981,10,16,0.4,16,22,18.5,9.7,840,22000,5257.6,9900,30000,13250,9,13,11.1,1019.1,1022.1,1020.8,Tue
Brisbane,1982,1,15,1,21.9,28,24.2,6.1,750,22000,5505,11200,25000,13210,19,21,20.1,1013.9,1015.9,1015,Thu
Brisbane,1982,12,24,0,20.7,28,24.5,5.1,600,22000,17070.6,9900,35000,16895,17,21,19.2,1012.3,1016.9,1014.4,Sat
Brisbane,1983,6,17,?,15,21,17.2,5.6,120,22000,3073.9,1500,30000,8719.4,12,15.3,14.2,1023.5,1026.1,1024.7,Tue
Brisbane,1983,12,30,48,19,24,21.5,7.2,210,22000,4267.8,2000,20000,11259.3,18,21,18.9,1016.6,1017.9,1017.2,Thu
Brisbane,1984,3,9,?,19.6,29,23.8,5.1,450,22000,7712.1,11200,30000,13709.1,17.5,21,19.2,1011.4,1016.7,1014.3,Wed
Brisbane,1984,4,6,10.3,19,26,22.8,7.7,600,22000,4487.5,3000,25000,10800,14,19,16.4,1012,1016.3,1013.2,Thu
Brisbane,1984,4,13,0,16,25,20.6,4.1,1050,22000,17319,9900,30000,14377.4,12,16.3,14.4,1017.1,1019.7,1018.6,Sat
Brisbane,1984,8,3,0,12,22.1,15.7,4.1,750,22000,20485.4,8000,30000,13368.8,7,13,11.2,1022,1023.9,1022.8,Tue
Brisbane,1984,11,2,0,18.4,23.1,20.6,5.7,660,22000,5500,9900,25000,14743.5,14,17,15.4,1015.4,1017.5,1016.3,Thu
Brisbane,1985,1,18,0,19.7,31,24.4,6.2,600,22000,11226.2,11200,30000,14485.7,13.8,22,18,1006.9,1015.6,1011.8,Sat
Brisbane,1985,1,25,?,22.8,29,25,2.1,750,7200,1527.3,11200,25000,14281.8,18,22,19.6,1012.9,1019.2,1015.9,Thu
Brisbane,1985,2,15,0,21.3,29,25,8.2,1050,22000,13717.5,9900,30000,15319,16,19.9,17.4,1012.5,1015.8,1014.1,Sat
Brisbane,1985,3,22,?,20,27.2,24.2,7.7,750,22000,18992.9,11200,25000,14666.7,12,20,17.9,1016.8,1019.1,1017.7,Wed
Brisbane,1985,4,12,0,16,26,20.6,5.1,750,22000,18465.8,9900,40000,16134.8,13,16,14.3,1011.6,1015.2,1013.1,Sat
Brisbane,1985,5,3,7,18,25,20.6,7.2,300,22000,12980.8,4000,30000,14876.9,16.5,19.5,17.9,1013.3,1017,1015.3,Sat
Brisbane,1985,8,9,0,7,21,12.4,3.1,22000,22000,22000,9900,30000,15755,3,8,5.3,1014.5,1017.8,1016.7,Sat
Brisbane,1986,3,14,0,19.3,27.4,23.4,4.1,900,22000,19376.9,9900,25000,13429.2,15,18,16.8,1016.8,1019.1,1018.1,Sat
